sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
4.070;61;;60rounds;Yes;No;2;0.72167;0.97619;0.00000;0.07924;1.69786;BRAMAgent@100;BRAMAgent@101;0.7216666666666667;0.9761884907982836;0.7216666666666667;0.9761884907982836;0.0;0.0;0.0;0.0;0.7216666666666667;0.9761884907982836;party1_utility.xml;party2_utility.xml
2.052;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@102;BRAMAgent@103;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.879;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;BayesianAgent@104;BRAMAgent@105;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.068;54;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;GrandmaAgent@106;BRAMAgent@107;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
1.213;56;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;Agent21@108;Gahboninho@109;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.019;55;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TimeDependentAgentBoulware@110;Gahboninho@111;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.006;17;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;TimeDependentAgentConceder@112;Gahboninho@113;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.703;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;NiceTitForTat@114;Gahboninho@115;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.905;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;IAMhaggler@116;Gahboninho@117;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
2.053;61;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;BRAMAgent@118;Gahboninho@119;0.6583333333333333;1.0;0.6583333333333333;1.0;0.0;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
0.021;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@120;Gahboninho@121;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.866;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;BayesianAgent@122;Gahboninho@123;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.046;60;;60rounds;Yes;No;2;0.65833;1.00000;0.00000;0.14542;1.65833;GrandmaAgent@124;Gahboninho@125;0.6583333333333333;1.0;0.6583333333333333;1.0;0.6583333333333333;0.0;0.0;0.0;0.6583333333333333;1.0;party1_utility.xml;party2_utility.xml
1.781;50;;60rounds;Yes;No;2;0.83583;0.84001;0.02068;0.10210;1.67585;Agent21@126;BayesianAgent@127;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.8400142500258816;0.8358333333333332;0.0;0.0;0.0;0.8358333333333332;0.8400142500258816;party1_utility.xml;party2_utility.xml
0.683;51;;60rounds;Yes;No;2;0.65972;0.75167;0.13242;0.27090;1.41139;TimeDependentAgentBoulware@128;BayesianAgent@129;0.7516666666666668;0.6597245064663787;0.7516666666666668;0.6597245064663787;0.0;0.0;0.0;0.0;0.7516666666666668;0.6597245064663787;party1_utility.xml;party2_utility.xml
0.096;7;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TimeDependentAgentConceder@130;BayesianAgent@131;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.0;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
1.934;61;;60rounds;Yes;No;2;0.63000;0.82487;0.17408;0.18649;1.45487;NiceTitForTat@132;BayesianAgent@133;0.63;0.8248744419522236;0.63;0.8248744419522236;0.0;0.0;0.0;0.0;0.63;0.8248744419522236;party1_utility.xml;party2_utility.xml
0.473;20;;60rounds;Yes;No;2;0.78500;0.90411;0.00000;0.02445;1.68911;IAMhaggler@134;BayesianAgent@135;0.7850000000000001;0.9041140069845697;0.7850000000000001;0.9041140069845697;0.0;0.0;0.0;0.0;0.7850000000000001;0.9041140069845697;party1_utility.xml;party2_utility.xml
2.739;54;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;BRAMAgent@136;BayesianAgent@137;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.833;61;;60rounds;No;No;1;0.00000;0.00000;1.03604;1.21592;0.00000;Gahboninho@138;BayesianAgent@139;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;party1_utility.xml;party2_utility.xml
0.422;16;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;BayesianAgent@140;BayesianAgent@141;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.0;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.381;29;;60rounds;Yes;No;2;0.84833;0.85649;0.00000;0.09595;1.70482;GrandmaAgent@142;BayesianAgent@143;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.8564909885811369;0.8483333333333334;0.0;0.0;0.0;0.8483333333333334;0.8564909885811369;party1_utility.xml;party2_utility.xml
0.815;33;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;Agent21@144;GrandmaAgent@145;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.024;38;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;TimeDependentAgentBoulware@146;GrandmaAgent@147;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.6662075599338653;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.014;7;;60rounds;Yes;No;2;0.78500;0.92857;0.00000;0.00000;1.71357;TimeDependentAgentConceder@148;GrandmaAgent@149;0.7849999999999999;0.9285654723948509;0.7849999999999999;0.9285654723948509;0.0;0.9285654723948509;0.0;0.0;0.7849999999999999;0.9285654723948509;party1_utility.xml;party2_utility.xml
1.012;61;;60rounds;Yes;No;2;0.55928;0.84333;0.13136;0.37386;1.40262;NiceTitForTat@150;GrandmaAgent@151;0.8433333333333334;0.559283949818975;0.8433333333333334;0.559283949818975;0.0;0.559283949818975;0.0;0.0;0.8433333333333334;0.559283949818975;party1_utility.xml;party2_utility.xml
0.223;17;;60rounds;Yes;No;2;0.67354;0.86583;0.01950;0.26753;1.53938;IAMhaggler@152;GrandmaAgent@153;0.8658333333333332;0.6735423305803265;0.8658333333333332;0.6735423305803265;0.0;0.6735423305803265;0.0;0.0;0.8658333333333332;0.6735423305803265;party1_utility.xml;party2_utility.xml
2.045;25;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;BRAMAgent@154;GrandmaAgent@155;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.6662075599338653;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.037;59;;60rounds;Yes;No;2;0.66621;0.94167;0.00000;0.30558;1.60787;Gahboninho@156;GrandmaAgent@157;0.9416666666666667;0.6662075599338653;0.9416666666666667;0.6662075599338653;0.0;0.6662075599338653;0.0;0.0;0.9416666666666667;0.6662075599338653;party1_utility.xml;party2_utility.xml
0.059;5;;60rounds;Yes;No;2;0.77250;0.88764;0.02068;0.04279;1.66014;BayesianAgent@158;GrandmaAgent@159;0.7725;0.8876372684293143;0.7725;0.8876372684293143;0.0;0.8876372684293143;0.0;0.0;0.7725;0.8876372684293143;party1_utility.xml;party2_utility.xml
0.074;57;;60rounds;Yes;No;2;0.72181;0.86583;0.02068;0.22200;1.58764;GrandmaAgent@160;GrandmaAgent@161;0.8658333333333332;0.7218053051923241;0.8658333333333332;0.7218053051923241;0.8658333333333332;0.7218053051923241;0.0;0.0;0.8658333333333332;0.7218053051923241;party1_utility.xml;party2_utility.xml
