sep=;
Run time (s);Round;Exception;deadline;Agreement;Discounted;#agreeing;min.util.;max.util.;Dist. to Pareto;Dist. to Nash;Social Welfare;Agent 1;Agent 2;Utility 1;Utility 2;Disc. Util. 1;Disc. Util. 2;Perceived. Util. 1;Perceived. Util. 2;User Bother 1;User Bother 2;User Util. 1;User Util. 2;Profile 1;Profile 2
4.025;61;;60rounds;Yes;No;2;0.50957;0.91984;0.02031;0.25080;1.42941;BRAMAgent@9978;BRAMAgent@9979;0.919839924076652;0.5095664191816832;0.919839924076652;0.5095664191816832;0.0;0.0;0.0;0.0;0.919839924076652;0.5095664191816832;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
2.023;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;Gahboninho@9980;BRAMAgent@9981;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
2.047;27;;60rounds;Yes;No;2;0.59982;0.91457;0.00905;0.29950;1.51439;IAMhaggler@9982;BRAMAgent@9983;0.5998212799571827;0.9145736179937625;0.5998212799571827;0.9145736179937625;0.0;0.0;0.0;0.0;0.5998212799571827;0.9145736179937625;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
2.038;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;Agent_K@9984;BRAMAgent@9985;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.017;55;;60rounds;Yes;No;2;0.50582;1.00000;0.00000;0.42540;1.50582;BoulwareNegotiationParty@9986;Gahboninho@9987;0.5058239989977413;1.0;0.5058239989977413;1.0;0.5058239989977413;0.0;0.0;0.0;0.5058239989977413;1.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.006;15;;60rounds;Yes;No;2;0.53828;0.96349;0.01113;0.37785;1.50177;ConcederNegotiationParty@9988;Gahboninho@9989;0.5382779019619011;0.9634896811739385;0.5382779019619011;0.9634896811739385;0.5382779019619011;0.0;0.0;0.0;0.5382779019619011;0.9634896811739385;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.165;56;;60rounds;Yes;No;2;0.50582;1.00000;0.00000;0.42540;1.50582;Agent21@9990;Gahboninho@9991;0.5058239989977413;1.0;0.5058239989977413;1.0;0.5058239989977413;0.0;0.0;0.0;0.5058239989977413;1.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.179;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;BayesianAgent@9992;Gahboninho@9993;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
1.046;60;;60rounds;Yes;No;2;0.52255;0.96445;0.02031;0.39146;1.48700;IAMhaggler2011@9994;Gahboninho@9995;0.5225520809902259;0.9644475039457122;0.5225520809902259;0.9644475039457122;0.0;0.0;0.0;0.0;0.5225520809902259;0.9644475039457122;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.172;61;;60rounds;Yes;No;2;0.50582;1.00000;0.00000;0.42540;1.50582;NiceTitForTat@9996;Gahboninho@9997;0.5058239989977413;1.0;0.5058239989977413;1.0;0.0;0.0;0.0;0.0;0.5058239989977413;1.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
2.023;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;BRAMAgent@9998;Gahboninho@9999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.018;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;Gahboninho@10000;Gahboninho@10001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.066;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;IAMhaggler@10002;Gahboninho@10003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.032;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;Agent_K@10004;Gahboninho@10005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.048;52;;60rounds;Yes;No;2;0.64771;0.89683;0.00000;0.24997;1.54453;BoulwareNegotiationParty@10006;IAMhaggler@10007;0.6477053813939597;0.8968269251351642;0.6477053813939597;0.8968269251351642;0.6477053813939597;0.0;0.0;0.0;0.6477053813939597;0.8968269251351642;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.018;15;;60rounds;Yes;No;2;0.53828;0.96349;0.01113;0.37785;1.50177;ConcederNegotiationParty@10008;IAMhaggler@10009;0.5382779019619011;0.9634896811739385;0.5382779019619011;0.9634896811739385;0.5382779019619011;0.0;0.0;0.0;0.5382779019619011;0.9634896811739385;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.128;29;;60rounds;Yes;No;2;0.61714;0.91173;0.00000;0.14685;1.52887;Agent21@10010;IAMhaggler@10011;0.9117316425696294;0.6171365859360652;0.9117316425696294;0.6171365859360652;0.9117316425696294;0.0;0.0;0.0;0.9117316425696294;0.6171365859360652;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.233;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;BayesianAgent@10012;IAMhaggler@10013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
1.095;60;;60rounds;Yes;No;2;0.59036;0.94793;0.00000;0.32647;1.53830;IAMhaggler2011@10014;IAMhaggler@10015;0.5903619443828036;0.9479345511816952;0.5903619443828036;0.9479345511816952;0.0;0.0;0.0;0.0;0.5903619443828036;0.9479345511816952;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.191;61;;60rounds;Yes;No;2;0.49961;0.97722;0.02031;0.41766;1.47684;NiceTitForTat@10016;IAMhaggler@10017;0.4996147061857634;0.977224410457345;0.4996147061857634;0.977224410457345;0.0;0.0;0.0;0.0;0.4996147061857634;0.977224410457345;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
2.040;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;BRAMAgent@10018;IAMhaggler@10019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.089;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;Gahboninho@10020;IAMhaggler@10021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.089;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;IAMhaggler@10022;IAMhaggler@10023;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.061;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;Agent_K@10024;IAMhaggler@10025;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.025;53;;60rounds;Yes;No;2;0.63003;0.88683;0.02031;0.25911;1.51686;BoulwareNegotiationParty@10026;Agent_K@10027;0.6300274011797506;0.8868282421041419;0.6300274011797506;0.8868282421041419;0.6300274011797506;0.0;0.0;0.0;0.6300274011797506;0.8868282421041419;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.010;17;;60rounds;Yes;No;2;0.50582;1.00000;0.00000;0.42540;1.50582;ConcederNegotiationParty@10028;Agent_K@10029;0.5058239989977413;1.0;0.5058239989977413;1.0;0.5058239989977413;0.0;0.0;0.0;0.5058239989977413;1.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.177;56;;60rounds;Yes;No;2;0.53733;0.91794;0.05230;0.35502;1.45527;Agent21@10030;Agent_K@10031;0.5373280037401764;0.9179385020886284;0.5373280037401764;0.9179385020886284;0.5373280037401764;0.0;0.0;0.0;0.5373280037401764;0.9179385020886284;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.161;53;;60rounds;Yes;No;2;0.69946;0.90776;0.00000;0.07681;1.60723;BayesianAgent@10032;Agent_K@10033;0.9077645253817476;0.69946252532765;0.9077645253817476;0.69946252532765;0.0;0.0;0.0;0.0;0.9077645253817476;0.69946252532765;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.882;52;;60rounds;Yes;No;2;0.73335;0.77445;0.05964;0.07790;1.50780;IAMhaggler2011@10034;Agent_K@10035;0.7744497729235018;0.733351008792747;0.7744497729235018;0.733351008792747;0.0;0.0;0.0;0.0;0.7744497729235018;0.733351008792747;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.204;59;;60rounds;Yes;No;2;0.72502;0.87336;0.00000;0.03434;1.59837;NiceTitForTat@10036;Agent_K@10037;0.873358463175054;0.7250163383509155;0.873358463175054;0.7250163383509155;0.0;0.0;0.0;0.0;0.873358463175054;0.7250163383509155;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
2.030;61;;60rounds;Yes;No;2;0.59758;0.80947;0.08041;0.25961;1.40705;BRAMAgent@10038;Agent_K@10039;0.5975791043330867;0.8094720890595227;0.5975791043330867;0.8094720890595227;0.0;0.0;0.0;0.0;0.5975791043330867;0.8094720890595227;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.027;61;;60rounds;No;No;1;0.00000;0.00000;1.06146;1.13427;0.00000;Gahboninho@10040;Agent_K@10041;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.040;37;;60rounds;Yes;No;2;0.55596;0.97349;0.00000;0.36933;1.52944;IAMhaggler@10042;Agent_K@10043;0.5559558821761101;0.9734883642049608;0.5559558821761101;0.9734883642049608;0.0;0.0;0.0;0.0;0.5559558821761101;0.9734883642049608;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
0.039;53;;60rounds;Yes;No;2;0.75057;0.85042;0.00000;0.00000;1.60099;Agent_K@10044;Agent_K@10045;0.8504210883705916;0.750570151374181;0.8504210883705916;0.750570151374181;0.0;0.0;0.0;0.0;0.8504210883705916;0.750570151374181;SmartEnergyGrid_util1.xml;SmartEnergyGrid_util2.xml
